,assetTypeNumber,assetNumber,reportingPeriodBeginningDate,reportingPeriodEndingDate,originatorName,originationDate,originalLoanAmount,originalLoanTerm,loanMaturityDate,originalInterestRatePercentage,interestCalculationTypeCode,originalInterestRateTypeCode,originalInterestOnlyTermNumber,originalFirstPaymentDate,underwritingIndicator,gracePeriodNumber,paymentTypeCode,subvented,vehicleManufacturerName,vehicleModelName,vehicleNewUsedCode,vehicleModelYear,vehicleTypeCode,vehicleValueAmount,vehicleValueSourceCode,obligorCreditScoreType,obligorCreditScore,obligorIncomeVerificationLevelCode,obligorEmploymentVerificationCode,coObligorIndicator,paymentToIncomePercentage,obligorGeographicLocation,assetAddedIndicator,remainingTermToMaturityNumber,reportingPeriodModificationIndicator,servicingAdvanceMethodCode,reportingPeriodBeginningLoanBalanceAmount,nextReportingPeriodPaymentAmountDue,reportingPeriodInterestRatePercentage,nextInterestRatePercentage,servicingFeePercentage,servicingFlatFeeAmount,otherServicerFeeRetainedByServicer,otherAssessedUncollectedServicerFeeAmount,scheduledInterestAmount,scheduledPrincipalAmount,otherPrincipalAdjustmentAmount,reportingPeriodActualEndBalanceAmount,reportingPeriodScheduledPaymentAmount,totalActualAmountPaid,actualInterestCollectedAmount,actualPrincipalCollectedAmount,actualOtherCollectedAmount,servicerAdvancedAmount,interestPaidThroughDate,zeroBalanceEffectiveDate,zeroBalanceCode,currentDelinquencyStatus,primaryLoanServicerName,mostRecentServicingTransferReceivedDate,assetSubjectDemandIndicator,assetSubjectDemandStatusCode,repurchaseAmount,DemandResolutionDate,repurchaserName,repurchaseReplacementReasonCode,chargedoffPrincipalAmount,recoveredAmount,modificationTypeCode,paymentExtendedNumber,repossessedIndicator,repossessedProceedsAmount,LTV,loanDiff,StateUnemployment
57693,DRIVE0201700003,"=""17445847""",02/01/2018,02-28-2018,SC,09/2017,18285.82,72,10/2023,0.2799,1,1,-,11/2017,True,2,2,0,Chevrolet,Captiva Sport,2,2013,3,15998.0,98,Bureau,-,2,2,1,0.10185051,CA,-,69,False,1,18117.17,0.0,0.2799,0.2799,0.04,-,-,0.0,418.0948,108.5452,0.0,0.0,526.64,18714.29,597.12,18117.17,0.0,-,02-09-2018,02/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,114.30066258282285,168.65000000000146,4.3
57784,DRIVE0201700003,"=""17445921""",02/01/2018,02-28-2018,SC,09/2017,23437.73,72,09/2023,0.18,1,1,-,10/2017,True,1,2,0,HYUNDAI,Sonata,2,2015,1,19475.0,98,Bureau,678,2,2,0,0.11879111,TX,-,68,False,1,23437.73,4852.17,0.18,0.0,0.04,-,-,1056.44,340.3348,194.2252,23437.73,0.0,534.56,0.0,0.0,0.0,0.0,-,-,02/2018,3,127,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,120.34777920410782,0.0,4.0
57790,DRIVE0201700003,"=""17445925""",02/01/2018,02-28-2018,SC,09/2017,19786.57,72,09/2023,0.1963,1,1,-,10/2017,True,1,2,0,NISSAN,Pathfinder,2,2014,3,14675.0,98,Bureau,537,2,2,0,0.07079696,TX,-,68,False,1,19786.57,4533.41,0.1963,0.0,0.04,-,-,1116.27,313.1295,156.5805,19786.57,0.0,469.71,0.0,0.0,0.0,0.0,-,-,02/2018,3,120,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,134.83182282793865,0.0,4.0
57951,DRIVE0201700003,"=""17420803""",02/01/2018,02-28-2018,SC,09/2017,11339.0,72,09/2023,0.2156,1,1,-,10/2017,True,1,2,0,Hyundai,Accent,2,2016,1,10223.0,3,Bureau,-,2,2,0,0.0758209,OR,-,68,False,1,11339.0,2832.1,0.2156,0.0,0.04,-,-,42.66,197.1941,84.7559,11339.0,0.0,281.95,0.0,0.0,0.0,0.0,-,-,02/2018,3,121,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,110.91656069646876,0.0,4.1
57955,DRIVE0201700003,"=""17444196""",02/01/2018,02-28-2018,SC,09/2017,19420.35,72,10/2023,0.2328,1,1,-,11/2017,True,2,2,0,NISSAN,Altima,1,2017,1,24358.0,98,Bureau,547,2,2,0,0.14713333,GA,-,69,False,1,19420.35,0.0,0.2328,0.2328,0.04,-,-,0.0,368.0011,134.8189,0.0,0.0,502.82,20313.85,842.74,19420.35,50.76,-,12-14-2017,02/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,79.72883652188192,0.0,4.5
58103,DRIVE0201700003,"=""17409633""",02/01/2018,02-28-2018,SC,08/2017,26868.01,72,09/2023,0.2023,1,1,-,10/2017,True,2,2,0,CHRYSLER,300,2,2014,1,20000.0,98,Bureau,567,2,2,0,0.11541876,MA,-,68,False,1,26279.52,0.0,0.2023,0.2023,0.04,-,-,0.0,437.3074,209.8426,0.0,0.0,647.15,26599.96,320.44,26279.52,0.0,-,01-15-2018,02/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,134.34005,588.489999999998,3.5
58145,DRIVE0201700003,"=""17409732""",02/01/2018,02-28-2018,SC,09/2017,18150.54,72,09/2023,0.1843,1,1,-,10/2017,True,1,2,0,Chevrolet,Traverse,1,2018,3,36165.05,98,Bureau,559,2,2,0,0.09369111,GA,-,68,False,1,17681.37,0.0,0.1843,0.1843,0.04,-,-,0.0,268.8467,149.5533,0.0,0.0,418.4,18036.01,312.48,17681.37,42.16,-,01-18-2018,02/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,50.18806831457443,469.1700000000019,4.5
58146,DRIVE0201700003,"=""17420967""",02/01/2018,02-28-2018,SC,09/2017,19297.12,72,09/2023,0.2153,1,1,-,10/2017,True,1,2,0,Kia,Forte,1,2017,1,18655.0,98,Bureau,570,2,2,1,0.14984063,CA,-,68,False,1,18869.66,2176.49,0.2153,0.0,0.04,-,-,596.2,336.3955,143.0945,0.0,0.0,479.49,0.0,0.0,0.0,0.0,-,12-10-2017,02/2018,4,32,SC,-,False,-,-,-,-,-,18869.66,11588.80,-,0,True,11588.80,103.44207987134817,427.4599999999991,4.3
58176,DRIVE0201700003,"=""17409677""",02/01/2018,02-28-2018,SC,09/2017,15686.34,72,09/2023,0.2799,1,1,-,10/2017,True,1,2,0,KIA,Optima,2,2014,1,13599.0,98,Bureau,-,2,1,1,0.09277143,PA,-,68,False,1,15686.34,4760.39,0.2799,0.0,0.04,-,-,90.88,356.9966,94.7734,15686.34,0.0,451.77,0.0,0.0,0.0,0.0,-,-,02/2018,3,129,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,115.34921685418044,0.0,4.8
58257,DRIVE0201700003,"=""17409779""",02/01/2018,02-28-2018,SC,09/2017,7315.0,72,09/2023,0.2516,1,1,-,10/2017,True,1,2,0,JEEP,Patriot-4 Cyl.,2,2013,3,7700.0,98,Bureau,536,3,3,0,0.11251067,TN,-,68,False,1,0.0,1569.59,0.0,0.0,0.04,-,-,487.65,149.5262,48.2338,0.0,0.0,197.76,0.0,0.0,0.0,0.0,-,10-06-2017,02/2018,3,115,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,95.0,7315.0,3.4
58341,DRIVE0201700003,"=""17425958""",02/01/2018,02-28-2018,SC,09/2017,32318.08,72,09/2023,0.1405,1,1,-,10/2017,True,1,2,0,CHEVROLET TRUCK,Silverado 1500,2,2015,2,29175.0,98,Bureau,655,2,2,0,0.1521461,FL,-,68,False,1,32318.08,6126.36,0.1405,0.0,0.04,-,-,134.12,362.8934,303.9066,32318.08,0.0,666.8,0.0,0.0,0.0,0.0,-,-,02/2018,3,122,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,110.77319622964868,0.0,3.9
58362,DRIVE0201700003,"=""17437290""",02/01/2018,02-28-2018,SC,09/2017,17268.37,72,09/2023,0.2222,1,1,-,10/2017,True,1,2,0,Hyundai,Accent,1,2017,1,16494.0,98,Bureau,491,2,2,1,0.03750129,CA,-,68,False,1,17268.37,4414.46,0.2222,0.0,0.04,-,-,109.0,310.8958,125.2542,17268.37,0.0,436.15,0.0,0.0,0.0,0.0,-,-,02/2018,3,139,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,104.69485873651023,0.0,4.3
58436,DRIVE0201700003,"=""17437332""",02/01/2018,02-28-2018,SC,09/2017,18397.3,72,09/2023,0.2106,1,1,-,10/2017,True,1,2,0,CHRYSLER,200,2,2015,1,19400.0,98,Bureau,492,2,2,0,0.09686565,CT,-,68,False,1,18397.3,4442.48,0.2106,0.0,0.04,-,-,90.4,313.5606,138.4794,18397.3,0.0,452.04,0.0,0.0,0.0,0.0,-,-,02/2018,3,131,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,94.83144329896906,0.0,4.6
58450,DRIVE0201700003,"=""17444599""",02/01/2018,02-28-2018,SC,09/2017,15662.0,72,09/2023,0.2056,1,1,-,10/2017,True,1,2,0,TOYOTA,Corolla,2,2016,1,12500.0,98,Bureau,626,2,2,0,0.13694643,SC,-,68,False,1,15586.63,3013.72,0.2045,0.0,0.04,-,-,317.5,259.4652,120.7848,15586.63,0.0,380.25,0.0,0.0,0.0,0.0,-,10-17-2017,02/2018,3,93,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,125.296,75.3700000000008,4.4
58486,DRIVE0201700003,"=""17444669""",02/01/2018,02-28-2018,SC,09/2017,24494.27,72,10/2023,0.2004,1,1,-,11/2017,True,2,2,0,FORD TRUCK,Escape-4 Cyl.,2,2014,3,19998.0,98,Bureau,589,2,2,0,0.15888919,TX,-,69,False,1,24494.27,4690.03,0.2004,0.0,0.04,-,-,767.2,398.4161,188.8639,24494.27,0.0,587.28,0.0,0.0,0.0,0.0,-,10-07-2017,02/2018,3,91,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,122.48359835983598,0.0,4.0
58492,DRIVE0201700003,"=""17444695""",02/01/2018,02-28-2018,SC,09/2017,32823.38,72,09/2023,0.24,1,1,-,10/2017,True,1,2,0,FORD,Mustang,2,2016,1,31825.0,98,Bureau,-,2,2,1,0.05959586,LA,-,68,False,1,32823.38,8767.53,0.24,0.0,0.04,-,-,216.0,639.3523,224.7877,32823.38,0.0,864.14,0.0,0.0,0.0,0.0,-,-,02/2018,3,134,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,103.13709347996858,0.0,4.5
58502,DRIVE0201700003,"=""17426087""",02/01/2018,02-28-2018,SC,09/2017,12960.0,48,09/2021,0.1785,1,1,-,10/2017,True,1,2,0,HONDA,Civic-4 Cyl.,2,2012,1,9600.0,98,Bureau,667,3,3,0,0.04386511,OK,-,44,False,1,12287.16,0.0,0.1785,0.1785,0.04,-,-,0.0,179.9492,199.7308,0.0,0.0,379.68,12382.24,90.14,12287.16,4.94,-,01-24-2018,02/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,135.0,672.8400000000001,4.1
58535,DRIVE0201700003,"=""17437396""",02/01/2018,02-28-2018,SC,09/2017,13950.1,72,09/2023,0.2057,1,1,-,10/2017,True,1,2,0,Chevrolet,Cruze,1,2017,1,20163.24,98,Bureau,-,2,2,0,0.09569774,NV,-,68,False,1,13535.62,0.0,0.2057,0.2057,0.04,-,-,0.0,232.1185,106.6515,0.0,0.0,338.77,13711.06,175.44,13535.62,0.0,-,01-18-2018,02/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,69.18580545586919,414.47999999999956,4.9
58572,DRIVE0201700003,"=""17444753""",02/01/2018,02-28-2018,SC,09/2017,8078.04,72,09/2023,0.1866,1,1,-,10/2017,True,1,2,0,Kia,Rio,2,2017,1,11011.0,3,Bureau,-,2,2,0,0.074908,CO,-,68,False,1,6860.68,0.0,0.1866,0.1866,0.04,-,-,0.0,121.6888,65.5812,0.0,0.0,187.27,6955.38,94.7,6860.68,0.0,-,01-16-2018,02/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,73.36336390881846,1217.3599999999997,3.0
58585,DRIVE0201700003,"=""17409890""",02/01/2018,02-28-2018,SC,09/2017,25064.91,72,09/2023,0.18,1,1,-,10/2017,True,1,2,0,FIAT,500X,1,2017,3,23521.0,98,Bureau,524,2,2,0,0.10969524,TX,-,68,False,1,25064.91,5169.09,0.18,0.0,0.04,-,-,115.16,362.4345,209.2455,25064.91,0.0,571.68,0.0,0.0,0.0,0.0,-,09-28-2017,02/2018,3,124,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,106.56396411717188,0.0,4.0
58662,DRIVE0201700003,"=""17444842""",02/01/2018,02-28-2018,SC,08/2017,24815.88,72,09/2023,0.2449,1,1,-,10/2017,True,2,2,0,Ford,Edge,2,2014,3,20997.0,98,Bureau,467,3,2,0,0.084642,AZ,-,68,False,1,24815.88,0.0,0.2449,0.2449,0.04,-,-,0.0,491.7791,168.9409,0.0,0.0,660.72,27267.27,1999.67,24815.88,451.72,-,02-02-2018,02/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-385.00,118.18774110587226,0.0,4.9
58673,DRIVE0201700003,"=""17436966""",02/01/2018,02-28-2018,SC,09/2017,18990.0,48,09/2021,0.1926,1,1,-,10/2017,True,1,2,0,CHEVROLET TRUCK,Silverado 1500,2,2014,2,14825.0,98,Bureau,581,2,2,0,0.13688571,AR,-,44,False,1,18990.0,5203.1,0.1926,0.0,0.04,-,-,114.96,285.0823,285.3277,18990.0,0.0,570.41,0.0,0.0,0.0,0.0,-,-,02/2018,3,128,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,128.09443507588534,0.0,3.8
58677,DRIVE0201700003,"=""17436963""",02/01/2018,02-28-2018,SC,09/2017,23275.5,72,10/2023,0.2006,1,1,-,11/2017,True,2,2,0,CHRYSLER,300,2,2016,1,17375.0,98,Bureau,582,2,2,1,0.07301038,KY,-,69,False,1,22952.89,0.0,0.2006,0.2006,0.04,-,-,0.0,378.9942,179.3258,0.0,0.0,558.32,23306.1,353.21,22952.89,0.0,-,02-01-2018,02/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,133.95971223021584,322.6100000000006,4.1
58714,DRIVE0201700003,"=""17426315""",02/01/2018,02-28-2018,SC,09/2017,21837.63,72,09/2023,0.2188,1,1,-,10/2017,True,1,2,0,MAZDA,CX-9,2,2014,3,18899.0,98,Bureau,512,2,1,0,0.0875424,MD,-,68,False,1,21837.63,5326.91,0.2188,0.0,0.04,-,-,741.55,387.0068,160.1332,21837.63,0.0,547.14,0.0,0.0,0.0,0.0,-,-,02/2018,3,130,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,115.54912958357586,0.0,4.2
58722,DRIVE0201700003,"=""17426318""",02/01/2018,02-28-2018,SC,09/2017,19668.92,72,09/2023,0.2019,1,1,-,10/2017,True,1,2,0,NISSAN,Titan Crew Cab-V8,2,2011,2,18599.0,98,Bureau,571,2,2,0,0.11136235,TN,-,68,False,1,19668.92,4547.88,0.2019,0.0,0.04,-,-,94.64,321.1005,152.1895,19668.92,0.0,473.29,0.0,0.0,0.0,0.0,-,-,02/2018,3,130,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,105.75256734233022,0.0,3.4
58726,DRIVE0201700003,"=""17445084""",02/01/2018,02-28-2018,SC,08/2017,27683.0,72,09/2023,0.18,1,1,-,10/2017,True,2,2,0,CHRYSLER,300,2,2016,1,27250.0,98,Bureau,563,3,3,0,0.14328064,TX,-,68,False,1,27683.0,4798.24,0.18,0.0,0.04,-,-,763.4,400.2898,231.1002,27683.0,0.0,631.39,0.0,0.0,0.0,0.0,-,10-17-2017,02/2018,3,105,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,101.58899082568806,0.0,4.0
58761,DRIVE0201700003,"=""17445121""",02/01/2018,02-28-2018,SC,09/2017,19944.66,75,12/2023,0.2389,1,1,-,10/2017,True,1,2,0,DODGE TRUCK,Journey,1,2017,3,22202.0,98,Bureau,597,2,2,0,0.14894752,TN,-,71,False,1,19944.66,5254.27,0.2389,0.0,0.04,-,-,103.12,386.2019,128.1281,19944.66,0.0,514.33,0.0,0.0,0.0,0.0,-,09-18-2017,02/2018,3,120,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,89.83271777317358,0.0,3.4
58802,DRIVE0201700003,"=""17445156""",02/01/2018,02-28-2018,SC,09/2017,19513.63,72,09/2023,0.1868,1,1,-,10/2017,True,1,2,0,NISSAN,Rogue,2,2014,3,14900.0,98,Bureau,609,2,2,0,0.12767278,TX,-,68,False,1,19261.19,2580.86,0.1847,0.0,0.04,-,-,1744.01,294.2782,158.3218,0.0,0.0,452.6,0.0,0.0,0.0,0.0,-,11-27-2017,02/2018,4,68,SC,-,False,-,-,-,-,-,19261.19,10528.50,-,0,True,10528.50,130.9639597315436,252.44000000000233,4.0
58834,DRIVE0201700003,"=""17445213""",02/01/2018,02-28-2018,SC,09/2017,9354.52,66,04/2023,0.2083,1,1,-,11/2017,True,2,2,0,HYUNDAI,Tucson,2,2013,3,9675.0,98,Bureau,544,2,2,0,0.0753875,TX,-,63,False,1,9354.52,1064.86,0.2083,0.0,0.04,-,-,980.06,157.6187,81.5813,9354.52,0.0,239.2,0.0,0.0,0.0,0.0,-,-,02/2018,3,114,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,96.68754521963825,0.0,4.0
58841,DRIVE0201700003,"=""17436227""",02/01/2018,02-28-2018,SC,09/2017,18414.3,72,09/2023,0.1678,1,1,-,10/2017,True,1,2,0,MITSUBISHI,Lancer,1,2017,1,20579.26,98,Bureau,627,2,2,0,0.081478,FL,-,68,False,1,17805.22,0.0,0.1678,0.1678,0.04,-,-,0.0,248.9317,158.4583,0.0,0.0,407.39,18205.04,399.82,17805.22,0.0,-,02-02-2018,02/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,89.47989383486092,609.0799999999981,3.9
58901,DRIVE0201700003,"=""17445308""",02/01/2018,02-28-2018,SC,09/2017,19440.0,72,09/2023,0.1824,1,1,-,10/2017,True,1,2,0,NISSAN,Rogue,2,2016,3,15050.0,98,Bureau,689,2,2,0,0.08295872,GA,-,68,False,1,19440.0,2764.32,0.1766,0.0,0.04,-,-,764.78,284.9339,161.0961,19440.0,0.0,446.03,0.0,0.0,0.0,0.0,-,11-30-2017,02/2018,3,90,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,129.16943521594683,0.0,4.5
59008,DRIVE0201700003,"=""17445402""",02/01/2018,02-28-2018,SC,09/2017,7647.55,72,09/2023,0.2089,1,1,-,10/2017,True,1,2,0,HYUNDAI,Sonata-4 Cyl.,2,2009,1,6038.0,98,Bureau,634,2,2,0,0.08592287,PA,-,68,False,1,7647.55,1823.14,0.2089,0.0,0.04,-,-,96.22,129.2755,57.8745,7647.55,0.0,187.15,0.0,0.0,0.0,0.0,-,-,02/2018,3,128,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,126.65700563100364,0.0,4.8
59011,DRIVE0201700003,"=""17436428""",02/01/2018,02-28-2018,SC,09/2017,11547.0,72,09/2023,0.2536,1,1,-,10/2017,True,1,2,0,ACURA,RL,2,2006,1,10998.0,98,Bureau,495,2,1,0,0.09649231,IL,-,68,False,1,11547.0,2901.06,0.2536,0.0,0.04,-,-,0.0,237.9569,75.6431,11547.0,0.0,313.6,0.0,0.0,0.0,0.0,-,10-13-2017,02/2018,3,125,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,104.99181669394434,0.0,4.7
59028,DRIVE0201700003,"=""17436452""",02/01/2018,02-28-2018,SC,09/2017,23039.0,72,09/2023,0.2799,1,1,-,10/2017,True,1,2,0,NISSAN,Altima,1,2017,1,24408.0,98,Bureau,574,3,3,1,0.17357725,GA,-,68,False,1,23039.0,6828.57,0.2799,0.0,0.04,-,-,948.65,523.6153,139.9147,23039.0,0.0,663.53,0.0,0.0,0.0,0.0,-,-,02/2018,3,127,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,94.39118321861685,0.0,4.5
59051,DRIVE0201700003,"=""17426618""",02/01/2018,02-28-2018,SC,09/2017,27739.14,60,09/2022,0.1948,1,1,-,10/2017,True,1,2,0,BUICK,Enclave,2,2015,3,26375.0,98,Bureau,518,2,2,1,0.05769528,OH,-,56,False,1,27739.14,6868.7,0.1948,0.0,0.04,-,-,494.89,429.5301,297.3799,27739.14,0.0,726.91,0.0,0.0,0.0,0.0,-,-,02/2018,3,120,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,105.17209478672986,0.0,4.5
59099,DRIVE0201700003,"=""17445421""",02/01/2018,02-28-2018,SC,08/2017,16314.0,72,09/2023,0.2348,1,1,-,10/2017,True,2,2,0,CHEVROLET,Cruze,1,2017,1,20107.14,98,Bureau,541,2,2,0,0.1785125,SC,-,68,False,1,3073.77,325.35,0.2325,0.2325,0.04,-,-,7.2,309.6458,114.7142,3073.77,0.0,424.36,0.0,0.0,0.0,0.0,-,12-10-2017,02/2018,3,16,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,81.13535788779508,13240.23,4.4
59113,DRIVE0201700003,"=""17435086""",02/01/2018,02-28-2018,SC,09/2017,12945.6,72,10/2023,0.2146,1,1,-,11/2017,True,2,2,0,DODGE,Charger,2,2013,1,14375.0,98,Bureau,-,2,2,0,0.129584,MN,-,69,False,1,12945.6,0.0,0.2146,0.2146,0.04,-,-,0.0,225.7882,95.3518,0.0,0.0,321.14,13980.73,1035.13,12945.6,0.0,-,-,02/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,90.05634782608696,0.0,3.2
59222,DRIVE0201700003,"=""17444912""",02/01/2018,02-28-2018,SC,09/2017,23980.05,72,10/2023,0.1876,1,1,-,11/2017,True,2,2,0,FORD TRUCK,F150 Supercab-V8,2,2010,2,17599.0,98,Bureau,603,2,2,0,0.11394603,NC,-,69,False,1,23860.41,0.0,0.1876,0.1876,0.04,-,-,0.0,364.7011,192.5789,0.0,0.0,557.28,24130.21,269.8,23860.41,0.0,-,02-21-2018,02/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,136.25802602420592,119.63999999999942,4.5
59227,DRIVE0201700003,"=""17444919""",02/01/2018,02-28-2018,SC,09/2017,21794.26,72,10/2023,0.18,1,1,-,11/2017,True,2,2,0,NISSAN,Rogue,2,2016,3,23700.0,98,Bureau,611,2,2,0,0.14986815,MN,-,69,True,1,21369.73,0.0,0.18,0.18,0.04,-,-,0.0,318.254,178.826,0.0,0.0,497.08,21491.84,122.11,21369.73,0.0,-,01-07-2018,02/2018,1,0,SC,-,False,-,-,-,-,-,-,-,98,0,False,-,91.9589029535865,424.52999999999884,3.2
59284,DRIVE0201700003,"=""17444911""",02/01/2018,02-28-2018,SC,09/2017,32144.02,72,09/2023,0.1313,1,1,-,10/2017,True,1,2,0,LEXUS,IS,2,2015,1,34050.0,98,Bureau,557,2,2,0,0.04133143,NJ,-,68,False,1,27160.08,5721.58,0.1293,0.0,0.04,-,-,50.0,336.8808,310.5892,27160.08,0.0,647.47,0.0,0.0,0.0,0.0,-,08-23-2017,02/2018,3,120,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,94.40240822320118,4983.939999999999,4.6
59293,DRIVE0201700003,"=""17435281""",02/01/2018,02-28-2018,SC,09/2017,18561.61,72,10/2023,0.18,1,1,-,11/2017,True,2,2,0,JEEP,Patriot-4 Cyl.,2,2015,3,14599.0,98,Bureau,529,2,2,0,0.16380385,TX,-,69,False,1,18212.68,0.0,0.18,0.18,0.04,-,-,0.0,270.8954,152.4546,0.0,0.0,423.35,18634.05,421.37,18212.68,0.0,-,02-08-2018,02/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,127.14302349475992,348.9300000000003,4.0
59367,DRIVE0201700003,"=""17426900""",02/01/2018,02-28-2018,SC,07/2017,17013.0,72,08/2023,0.2498,1,1,-,09/2017,True,2,2,0,CHEVROLET,Malibu,2,2015,1,12700.0,98,Bureau,641,2,1,1,0.08265,DE,-,67,False,1,17013.0,4864.1,0.2498,0.0,0.04,-,-,490.0,341.6757,116.3943,17013.0,0.0,458.07,0.0,0.0,0.0,0.0,-,09-03-2017,02/2018,3,142,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,133.96062992125982,0.0,4.4
59387,DRIVE0201700003,"=""17449861""",02/01/2018,02-28-2018,SC,09/2017,9315.0,48,09/2021,0.2377,1,1,-,10/2017,True,1,2,0,FORD TRUCK,Escape,2,2012,3,6900.0,98,Bureau,573,2,2,0,0.07647059,IL,-,44,False,1,9315.0,2906.72,0.2377,0.0,0.04,-,-,61.08,173.6173,128.8827,9315.0,0.0,302.5,0.0,0.0,0.0,0.0,-,-,02/2018,3,130,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,135.0,0.0,4.7
59411,DRIVE0201700003,"=""17425024""",02/01/2018,02-28-2018,SC,09/2017,22963.88,72,09/2023,0.2202,1,1,-,10/2017,True,1,2,0,TOYOTA,Avalon,2,2016,1,17600.0,98,Bureau,568,2,2,1,0.09704167,MD,-,68,False,1,86.71,0.0,0.2186,0.2186,0.04,-,-,0.0,408.1835,169.0865,80.03,0.0,577.27,6.68,0.0,6.68,0.0,-,12-07-2017,02/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,130.47659090909093,22877.170000000002,4.2
59421,DRIVE0201700003,"=""17425038""",02/01/2018,02-28-2018,SC,07/2017,18246.0,72,08/2023,0.1876,1,1,-,09/2017,True,2,2,0,CHEVROLET TRUCK,Colorado,2,2010,2,15225.0,98,Bureau,574,3,3,0,0.10579086,AL,-,67,False,1,18126.34,2094.41,0.1876,0.0,0.04,-,-,532.78,272.9613,151.0687,0.0,0.0,424.03,0.0,0.0,0.0,0.0,-,12-16-2017,02/2018,4,76,SC,-,False,-,-,-,-,-,18126.34,11647.00,-,0,True,11647.00,119.8423645320197,119.65999999999985,3.7
59424,DRIVE0201700003,"=""17425066""",02/01/2018,02-28-2018,SC,09/2017,8603.04,48,09/2021,0.237,1,1,-,10/2017,True,1,2,0,BMW,5 Series,2,2010,1,10775.0,98,Bureau,-,2,2,0,0.15633053,NC,-,44,False,1,8480.4,1395.15,0.237,0.0,0.04,-,-,450.0,161.0292,118.0208,8480.4,0.0,279.05,0.0,0.0,0.0,0.0,-,10-13-2017,02/2018,3,105,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,79.84259860788863,122.64000000000124,4.5
59427,DRIVE0201700003,"=""17440506""",02/01/2018,02-28-2018,SC,09/2017,17103.4,72,09/2023,0.1823,1,1,-,10/2017,True,1,2,0,NISSAN,Versa,1,2017,1,15158.0,98,Bureau,497,2,2,0,0.14032528,KY,-,68,False,1,17103.4,3806.61,0.1823,0.0,0.04,-,-,79.04,250.5433,141.7767,17103.4,0.0,392.32,0.0,0.0,0.0,0.0,-,-,02/2018,3,121,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,112.8341469850904,0.0,4.1
59524,DRIVE0201700003,"=""17450502""",02/01/2018,02-28-2018,SC,09/2017,11796.28,48,10/2021,0.2378,1,1,-,10/2017,True,1,2,0,DODGE TRUCK,Ram 1500 Pickup-V8,2,2012,2,10675.0,98,Bureau,542,2,2,0,0.10692568,NJ,-,45,False,1,11796.28,2588.45,0.2378,0.0,0.04,-,-,733.0,221.5668,161.5832,11796.28,0.0,383.15,0.0,0.0,0.0,0.0,-,10-20-2017,02/2018,3,119,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,110.50379391100704,0.0,4.6
